👑狗熊影视直播,#genre#
CCTV10,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226189/1.m3u8
CCTV13,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226233/1.m3u8
CCTV13,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226233/1.m3u8
CCTV14,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226193/1.m3u8
CCTV15,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225785/1.m3u8
CCTV16,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226921/1.m3u8
CCTV2,http://1.195.111.251:11190/tsfile/live/0002_1.m3u8
CCTV3,http://1.195.111.251:11190/tsfile/live/0003_1.m3u8
CCTV4,http://1.195.111.251:11190/tsfile/live/0004_1.m3u8
CCTV5,http://1.195.111.251:11190/tsfile/live/0005_1.m3u8
CCTV6,http://1.195.111.251:11190/tsfile/live/0006_1.m3u8
CCTV7,http://1.195.111.251:11190/tsfile/live/0007_1.m3u8
CCTV8,http://1.195.111.251:11190/tsfile/live/0008_1.m3u8
CCTV9,http://1.195.111.251:11190/tsfile/live/0009_1.m3u8
CCTV10,http://1.195.111.251:11190/tsfile/live/0010_1.m3u8
CCTV11,http://1.195.111.251:11190/tsfile/live/0011_1.m3u8
CCTV12,http://1.195.111.251:11190/tsfile/live/0012_1.m3u8
CCTV13,https://live-play.cctvnews.cctv.com/cctv/merge_cctv13.m3u8
CCTV13,http://1.195.111.251:11190/tsfile/live/0013_1.m3u8
CCTV14,http://1.195.111.251:11190/tsfile/live/0014_1.m3u8
CCTV15,http://1.195.111.251:11190/tsfile/live/0015_1.m3u8
CCTV13,https://live-play.cctvnews.cctv.com/cctv/merge_cctv13_mhd.m3u8
CCTV1,http://221.213.43.82:8888/newlive/live/hls/2/live.m3u8
CCTV2,http://221.213.43.82:8888/newlive/live/hls/3/live.m3u8
CCTV2,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226195/index.m3u8?
CCTV2,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226195/index.m3u8
CCTV2,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226195/index.m3u8
CCTV3,http://221.213.43.82:8888/newlive/live/hls/4/live.m3u8
CCTV4,http://221.213.43.82:8888/newlive/live/hls/5/live.m3u8
CCTV4,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226191/index.m3u8?
CCTV4,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226191/index.m3u8?
CCTV5,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226395/index.m3u8?
CCTV5,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226395/index.m3u8?
CCTV5,http://221.213.43.82:8888/newlive/live/hls/6/live.m3u8
CCTV5+,http://221.213.43.82:8888/newlive/live/hls/7/live.m3u8
CCTV5+,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225761/index.m3u8?
CCTV5+,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225761/index.m3u8?
CCTV6,http://221.213.43.82:8888/newlive/live/hls/8/live.m3u8
CCTV6,http://1.195.111.251:11190/tsfile/live/0006_1.m3u8
CCTV7,http://221.213.43.82:8888/newlive/live/hls/9/live.m3u8
CCTV8,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226012/index.m3u8?
CCTV8,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226012/index.m3u8?
CCTV9,http://221.213.43.82:8888/newlive/live/hls/11/live.m3u8
CCTV9,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226197/index.m3u8?
CCTV9,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226197/index.m3u8?
CCTV9,http://111.59.63.32:9901/tsfile/live/1016_1.m3u8
CCTV10,http://221.213.43.82:8888/newlive/live/hls/12/live.m3u8
CCTV10,http://1.195.111.251:11190/tsfile/live/0010_1.m3u8?%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7%E3%80%90%E6%99%B4%E5%9B%AD%E3%80%91%E6%95%B4%E7%90%86%E5%88%86%E4%BA%AB
CCTV10,http://111.59.63.32:9901/tsfile/live/1017_1.m3u8
CCTV10,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226189/index.m3u8?
CCTV10,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226189/index.m3u8?
CCTV11,http://221.213.43.82:8888/newlive/live/hls/13/live.m3u8
CCTV11,http://1.195.111.251:11190/tsfile/live/0011_1.m3u8
CCTV11,http://1.195.111.251:11190/tsfile/live/0011_1.m3u8?
CCTV12,http://221.213.43.82:8888/newlive/live/hls/14/live.m3u8
CCTV12,http://1.195.111.251:11190/tsfile/live/0012_1.m3u8?%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7%E3%80%90%E6%99%B4%E5%9B%AD%E3%80%91%E6%95%B4%E7%90%86%E5%88%86%E4%BA%AB
CCTV12,http://111.59.63.32:9901/tsfile/live/1019_1.m3u8
CCTV13,http://221.213.43.82:8888/newlive/live/hls/15/live.m3u8
CCTV13,http://111.59.63.32:9901/tsfile/live/1020_1.m3u8
CCTV13,https://live-play.cctvnews.cctv.com/cctv/merge_cctv13_mud.m3u8
CCTV13,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226233/index.m3u8
CCTV13,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226233/index.m3u8
CCTV14,http://221.213.43.82:8888/newlive/live/hls/16/live.m3u8
CCTV15,http://221.213.43.82:8888/newlive/live/hls/17/live.m3u8
CCTV15,http://111.59.63.32:9901/tsfile/live/1022_1.m3u8
CCTV15,http://1.195.111.251:11190/tsfile/live/0015_1.m3u8
CCTV15,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225785/index.m3u8?
CCTV15,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225785/index.m3u8?
CCTV16,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226921/index.m3u8?
CCTV16,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226921/index.m3u8?   
CCTV17,http://111.59.63.32:9901/tsfile/live/1023_1.m3u8
凤凰卫视中文台,http://60.250.216.209:8570/http/61.67.128.130:8078/hls/21/80/phoenixch.m3u8
凤凰卫视资讯台,http://60.250.216.209:8577/http/61.67.128.130:8078/hls/20/80/phoenixif.m3u8
浙江卫视,http://hw-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
江苏卫视,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226200/index.m3u8
深圳卫视,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226205/index.m3u8
北京卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225796/index.m3u8
黑龙江卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225802/index.m3u8
河北卫视,http://event.pull.hebtv.com/jishi/weishipindao.m3u8
云南卫视,http://tvlive.ynradio.com/live/yunnanweishi/chunks.m3u8
青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8
三沙卫视,https://pullsstv90080111.ssws.tv/live/SSTV20220729.m3u8
延边卫视,http://live.ybtvyun.com/video/s10006-44f040627ca1/index.m3u8
浙江少儿,http://hw-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
浙江少儿,http://hw-m-l.cztv.com/channels/lantian/channel08/1080p.m3u8?k=1a7559a51eeb880b021619a07f463ac4&t=1577153787
南京少儿,http://live.nbs.cn/channels/njtv/sepd/500k.m3u8
南京少儿,http://live.nbs.cn/channels/njtv/sepd/m3u8:500k/live.m3u8
江苏卫视,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226200/index.m3u8?
深圳卫视,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226205/index.m3u8?
北京卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225796/index.m3u8?
海南卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225769/index.m3u8?
南方卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226218/index.m3u8?
黑龙江卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225802/index.m3u8
西藏卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226212/index.m3u8
大湾区卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226218/index.m3u8
延边卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226220/index.m3u8
兵团卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226214/index.m3u8
农林卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226229/index.m3u8
农林卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226229/index.m3u8?
河南卫视,http://media.hndyjyfw.gov.cn/live/jz-hnweishi/live.m3u8
云南卫视,http://tvlive.ynradio.com/live/yunnanweishi/chunks.m3u8
青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8
延边卫视,http://live.ybtvyun.com/video/s10006-44f040627ca1/index.m3u8
延边卫视,http://live.ybtvyun.com/video/s10006-28bc40431485/index.m3u8
三沙卫视,https://pullsstv90080111.ssws.tv/live/SSTV20220729.m3u8
安多卫视,http://stream.qhbtv.com/adws/sd/live.m3u8
三沙卫视,https://pullsstv90080111.ssws.tv/live/SSTV20220729.m3u8
青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8?_upt=f35a89681647856030
青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8?_upt=63cf437e1591689484
浙江卫视,http://hw-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
浙江卫视,http://hw-m-l.cztv.com/channels/lantian/channel01/1080p.m3u8
浙江卫视,http://hw-m-l.cztv.com/channels/lantian/channel13/1080p.m3u8
康巴卫视,http://111.202.12.159:8080/kYGHWzA/1000/live.m3u8
康巴卫视,http://111.202.12.159:8080/3zvkK28/1000/live.m3u8
延边卫视,http://live.ybtvyun.com/video/s10016-7e5f23de35df/index.m3u8
湖南卫视,http://221.213.43.82:8888/newlive/live/hls/23/live.m3u8
湖南卫视,http://111.59.63.32:9901/tsfile/live/1028_1.m3u8
东方卫视,http://221.213.43.82:8888/newlive/live/hls/20/live.m3u8
浙江卫视,http://hw-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
浙江卫视,http://hw-m-l.cztv.com/channels/lantian/channel01/1080p.m3u8
浙江卫视,http://ali-m-l.cztv.com/channels/lantian/channel01/1080p.m3u8
浙江卫视,http://hw-m-l.cztv.com/channels/lantian/channel01/1080p.m3u8?k=1a7559a51eeb880b021619a07f463ac4&t=1577153787
浙江卫视,http://hw-m-l.cztv.com/channels/lantian/channel01/1080p.m3u8?k
浙江卫视,http://221.213.43.82:8888/newlive/live/hls/24/live.m3u8
浙江卫视,http://111.59.63.32:9901/tsfile/live/1031_1.m3u8
浙江卫视,http://hw-m-l.cztv.com/channels/lantian/channel13/1080p.m3u8
江苏卫视,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226200/index.m3u8?
江苏卫视,http://221.213.43.82:8888/newlive/live/hls/22/live.m3u8
江苏卫视,http://111.59.63.32:9901/tsfile/live/1025_1.m3u8
深圳卫视,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226205/index.m3u8?
深圳卫视,http://221.213.43.82:8888/newlive/live/hls/28/live.m3u8
深圳卫视,http://api3.52tb.xyz/info?id=28&token=20230227aesvnb
深圳卫视,http://111.59.63.32:9901/tsfile/live/1033_1.m3u8
北京卫视,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225796/index.m3u8?
北京卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225796/index.m3u8?
北京卫视,http://221.213.43.82:8888/newlive/live/hls/19/live.m3u8
北京卫视,http://111.59.63.32:9901/tsfile/live/1030_1.m3u8
天津卫视,http://221.213.43.82:8888/newlive/live/hls/42/live.m3u8
天津卫视,http://111.59.63.32:9901/tsfile/live/1047_1.m3u8
重庆卫视,http://221.213.43.82:8888/newlive/live/hls/31/live.m3u8
广东卫视,http://111.59.63.32:9901/tsfile/live/1032_1.m3u8
广东卫视,http://221.213.43.82:8888/newlive/live/hls/21/live.m3u8
东南卫视,http://api3.52tb.xyz/info?id=29&token=20230227aesvnb
湖北卫视,http://221.213.43.82:8888/newlive/live/hls/34/live.m3u8
湖北卫视,http://111.59.63.32:9901/tsfile/live/1044_1.m3u8
安徽卫视,http://111.59.63.32:9901/tsfile/live/1027_1.m3u8
安徽卫视,http://221.213.43.82:8888/newlive/live/hls/25/live.m3u8
四川卫视,http://111.59.63.32:9901/tsfile/live/1029_1.m3u8
四川卫视,http://221.213.43.82:8888/newlive/live/hls/32/live.m3u8
山东卫视,http://221.213.43.82:8888/newlive/live/hls/30/live.m3u8
河南卫视,http://api3.52tb.xyz/info?id=31&token=20230227aesvnb
河南卫视,http://221.213.43.82:8888/newlive/live/hls/33/live.m3u8
河南卫视,http://media.hndyjyfw.gov.cn/live/jz-hnweishi/live.m3u8
河北卫视,http://221.213.43.82:8888/newlive/live/hls/45/live.m3u8
山西卫视,http://111.59.63.32:9901/tsfile/live/1046_1.m3u8
山西卫视,http://221.213.43.82:8888/newlive/live/hls/48/live.m3u8
山西卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225763/index.m3u8?
山西卫视,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225763/index.m3u8?
陕西卫视,http://221.213.43.82:8888/newlive/live/hls/41/live.m3u8
江西卫视,http://221.213.43.82:8888/newlive/live/hls/46/live.m3u8
江西卫视,http://111.59.63.32:9901/tsfile/live/1042_1.m3u8
海南卫视,http://221.213.43.82:8888/newlive/live/hls/50/live.m3u8
海南卫视,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225769/index.m3u8?
海南卫视,http://api3.52tb.xyz/info?id=38&token=20230227aesvnb
黑龙江卫视,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225802/index.m3u8?
黑龙江卫视,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225802/index.m3u8
黑龙江卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225802/index.m3u8
黑龙江卫视,http://111.59.63.32:9901/tsfile/live/1045_1.m3u8
黑龙江卫视,http://221.213.43.82:8888/newlive/live/hls/44/live.m3u8
辽宁卫视,http://221.213.43.82:8888/newlive/live/hls/43/live.m3u8
吉林卫视,http://api3.52tb.xyz/info?id=40&token=20230227aesvnb
吉林卫视,http://111.59.63.32:9901/tsfile/live/1043_1.m3u8
吉林卫视,http://221.213.43.82:8888/newlive/live/hls/35/live.m3u8
云南卫视,http://221.213.43.82:8888/newlive/live/hls/27/live.m3u8
云南卫视,http://tvlive.ynradio.com/live/yunnanweishi/chunks.m3u8
云南卫视,http://tvlive.ynradio.com/live/yunnanweishi/playlist.m3u8
广西卫视,http://221.213.43.82:8888/newlive/live/hls/26/live.m3u8
广西卫视,http://111.59.63.32:9901/tsfile/live/1003_1.m3u8
贵州卫视,http://111.59.63.32:9901/tsfile/live/1036_1.m3u8
贵州卫视,http://221.213.43.82:8888/newlive/live/hls/29/live.m3u8
甘肃卫视,http://221.213.43.82:8888/newlive/live/hls/36/live.m3u8
宁夏卫视,http://221.213.43.82:8888/newlive/live/hls/40/live.m3u8
宁夏卫视,http://111.59.63.32:9901/tsfile/live/1040_1.m3u8
青海卫视,http://221.213.43.82:8888/newlive/live/hls/39/live.m3u8
青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8?_upt=f35a89681647856030
青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8?_upt=1da074361609506578
青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8?_upt=63cf437e1591689484
青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8
三沙卫视,https://pullsstv90080111.ssws.tv/live/SSTV20220729.m3u8
延边卫视,http://live.ybtvyun.com/video/s10016-6f0dfd97912f/index.m3u8
延边卫视,http://live.ybtvyun.com/video/s10006-44f040627ca1/index.m3u8
延边卫视,http://live.ybtvyun.com/video/s10006-90fe76c52091/index.m3u8
西藏卫视,http://221.213.43.82:8888/newlive/live/hls/37/live.m3u8
西藏卫视,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226212/index.m3u8?
新疆卫视,http://221.213.43.82:8888/newlive/live/hls/38/live.m3u8
新疆卫视,http://111.59.63.32:9901/tsfile/live/1039_1.m3u8
内蒙古卫视,http://v2.91kds.cn/b9/hoge.m3u8?ip=nmtv&id=92&auth=rinimabi
内蒙古卫视,http://221.213.43.82:8888/newlive/live/hls/49/live.m3u8
内蒙古卫视,http://111.59.63.32:9901/tsfile/live/1038_1.m3u8

翡翠台,http://r.jdshipin.com/qClQf
翡翠台,http://r.jdshipin.com/n90gt
翡翠台,http://r.jdshipin.com/qrfbg
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
香港J2频道,http://r.jdshipin.com/Nr5jq
RTHK32,https://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/stream2/streamPlaylist.m3u8



星爷经典,#genre#
星爷随机播,https://www.goodiptv.club/huya/11342412
周星驰采访,https://www.goodiptv.club/huya/21136378
回魂夜,https://v3.dious.cc/20220401/y9ihZG1e/index.m3u8
功夫,https://hnzy.bfvvs.com/play/lej5zYdj/index.m3u8
功夫,https://ukzy.ukubf4.com/20220407/j3bjFWpb/index.m3u8
国产凌凌漆,https://ukzy.ukubf4.com/20220330/CVILs5nr/index.m3u8
国产凌凌漆,https://jisu-xhzy.com/videos/202206/08/62a0fdd0b11cac3eba3b00e0/e260eg/index.m3u8
少林足球,https://m1.taopianplay1.com:43333/taopian/84e2601a-c8ef-41e9-815a-453247f2e518/feb7d963-714f-47a8-8094-714255671600/19505/9e9796da-37f4-4912-b0b2-f41973b5c93e/SD/playlist.m3u8
少林足球,https://hnzy.bfvvs.com/play/5eVn19eE/index.m3u8
赌侠,https://jisu-xhzy.com/videos/202206/13/62a687c8fa448e30b17bb2fd/c3cb23/index.m3u8
赌侠2[上海滩赌圣],https://yszy.wappt.top/api/?key=MqMVjP7KWXKRkxSmiZQQh1z8CKY0jYgtkvSj1iLcBlpuy83PjwkyWoJlug4TG8a0tzR%2BPoDDLRb2rf7SO6Z%2BPKvUY3VCHOef8e8cDTq85s9wkWlgjlbrjJWA7S%2FVCkfK2TwA4%2FwQF8HrxGomPpuVDqimUAhT4j75xo%2B%2BeIO7je8%3D.m3u8
赌侠2[上海滩赌圣],https://jisu-xhzy.com/videos/202206/08/62a0d942751b443e33f43d47/4489ab/index.m3u8
赌圣,https://yszy.wappt.top/api/?key=RTihRX5ftXtNCJTyGi5zqQjxbVcdoz%2B6xb7VZeJ%2F9vE5o5hPt3Pbaui2I4uu68sqQ4p1r%2FbiUnVBVLExqLl8eb6ko%2BIXKnf1QuUFfKSOzyN9s6EbzJ%2BZx2jv4ZGv4O98XtpKCLeSdJFi6h6mK%2FjB2dFi6b%2Fs6uC5p1Fo1OhBnCA%3D.m3u8
赌圣,https://jisu-xhzy.com/videos/202209/02/6311e6a858dd415a822292f4/5dc2ea/index.m3u8
情圣,https://cache50.cdanan.xyz/jianghu/vipqiyi/695cb05bc5388a2e79baa3e4ca859e3b.m3u8
大话西游之宝盒,https://m1.taopianplay1.com:43333/taopian/84e2601a-c8ef-41e9-815a-453247f2e518/feb7d963-714f-47a8-8094-714255671600/13442/2a6ca069-fd25-46cf-a732-a507c38bc501/SD/playlist.m3u8
大话西游之宝盒,https://hnzy.bfvvs.com/play/yb8qRLdv/index.m3u8
大话西游之宝盒,https://hnzy.bfvvs.com/play/Pdyr3ReQ/index.m3u8
大话西游之娶亲,https://vip.lz-cdn2.com/20220323/295_5da1424a/index.m3u8
大话西游之娶亲,https://jisu-xhzy.com/videos/202206/13/62a682b1a3799d319a021652/fbc119/index.m3u8
大话西游之娶亲,https://hnzy.bfvvs.com/play/DbDR3qel/index.m3u8
大话西游之娶亲,https://hnzy.bfvvs.com/play/Rb48MnbB/index.m3u8
九品芝麻官,https://alimov2.a.kwimgs.com/upic/2021/12/28/11/BMjAyMTEyMjgxMTIyMTJfNDAzMDAxOTlfNjM2NjgxODA5MTBfMF8z_b_B6a0bcfcdbdaac183fa7dcbcd3e11bcaf.mp4
九品芝麻官,https://jisu-xhzy.com/videos/202206/08/62a0fce94d69de3ed84a601e/e6460d/index.m3u8
九品芝麻官,https://jisu-xhzy.com/videos/202206/22/62b2f9bccc0dd930eda1e9bc/d1820f/index.m3u8
九品芝麻官,https://ukzy.ukubf4.com/20220407/CQI7owSE/index.m3u8
破坏之王,https://v4.cdtlas.com/20220517/bKU3OCbP/index.m3u8
破坏之王,https://jisu-xhzy.com/videos/202206/09/62a15fc1aa30e13ea172a27b/g0acc4/index.m3u8
百变星君,https://jisu-xhzy.com/videos/202206/09/62a14c26b11cac3eba3b01ba/f9g6e3/index.m3u8
百变星君,https://hnzy.bfvvs.com/play/Pdy7yEaQ/index.m3u8
百变星君,https://hnzy.bfvvs.com/play/yb8WDgav/index.m3u8
武状元苏乞儿,https://m1.taopianplay1.com:43333/taopian/84e2601a-c8ef-41e9-815a-453247f2e518/feb7d963-714f-47a8-8094-714255671600/2244/8d14b20a-3ef9-4b71-aae7-b4548b9a5a06/SD/playlist.m3u8
武状元苏乞儿,https://hnzy.bfvvs.com/play/5eVJ0MeE/index.m3u8
武状元苏乞儿,https://v5.dious.cc/20220329/L61d2J07/index.m3u8
算死草,https://yszy.wappt.top/api/?key=XhkH5hg74GyFfE3qqr3IZ55aNKZLmImBKplCZqvR%2FSkEhQ2c0h5kf4G8k5QKoF2yXbEvMpfgLyxGAlWr3wYkA2pUyPe8k1F8FjK9GqtsQ3fNUV2qCdI70WXISMI9%2BBqh%2FGBB7iKscATQTG%2F1fvwNocrUfCkHi8DztY%2Blhww4GHc%3D.m3u8
算死草,https://m2.taopianplay1.com:43333/taopian/84e2601a-c8ef-41e9-815a-453247f2e518/a0ba49ba-87b8-41b4-8ad3-50b8fc26ffd8/38061/8e12e114-dec1-4711-b536-aebf54251761/SD/playlist.m3u8
算死草,https://s2.fsvod1.com/20220308/4vSGG1Wr/index.m3u8
长江七号,https://yszy.wappt.top/api/?key=B4sTSI5sDc%2Bk3tBynFmy7m4o8zjbYLF6F8HKI6hyTPoVTz0L1PgFvQYElkgsRK1eNa3S6l4%2FcJW2kvTnVpVckCkfKUARAb5vTc7DoyZVj2mH0ny17Dx8P46qGc8pQTVc7R1s2YAmK0kouCHFojPZZ4x1FsoQnd20hdVV04OCV1c%3D.m3u8
长江七号,https://jisu-xhzy.com/videos/202206/13/62a6ad3a21a1ee30ec790bfe/529b76/index.m3u8
长江七号,https://hnzy.bfvvs.com/play/1aKrOKGe/index.m3u8
唐伯虎点秋香,https://v3.cdtlas.com/20211209/C4V6zooj/index.m3u8
唐伯虎点秋香,https://jisu-xhzy.com/videos/202206/08/62a100241e44603e920b1a93/c5gb9d/index.m3u8
唐伯虎点秋香,https://ukzy.ukubf4.com/20220407/wnsgZzX9/index.m3u8
